Crazyflie name,QTM packet timestamp (s),x (m),y (m),z (m),yaw (°),vx (m/s),vy (m/s),vz (m/s),vx_c (m/s),vy_c (m/s),vz_c (m/s),roll_c (°),pitch_c (°),yaw_rate_c (°/s),thrust_c (PWM)
cf1,157.4,0.5581085205078126,0.44417718505859377,0.013869152069091797,0.007941331714391708,-7.324218749823058e-05,0.00016326904296862205,0.002927732467649842,None,None,None,None,None,None,None
cf2,157.4,0.5642158813476562,-0.5469464111328125,0.008139396667480469,-0.02939598448574543,0.0030517578124984387,0.00230102539062631,0.006464004516598231,None,None,None,None,None,None,None
cf3,157.4,-0.4522409973144531,-0.5475851440429688,0.0005518428087234497,0.041668593883514404,-0.0010482788085930583,0.001498413085936689,0.00383206307887835,None,None,None,None,None,None,None
cf1,157.42,0.5580592651367188,0.4441666564941406,0.01392275619506836,0.007941331714391708,-0.0024627685546918716,-0.0005264282226585051,0.0026802062988305884,None,None,None,None,None,None,None
cf2,157.42,0.564229248046875,-0.5469273681640625,0.008309788703918457,-0.02939598448574543,0.0006683349609410388,0.0009521484375005551,0.008519601821907157,None,None,None,None,None,None,None
cf3,157.42,-0.4522662963867188,-0.5475289306640625,0.0007247520685195923,0.041668593883514404,-0.0012649536132847542,0.0028106689453159,0.008645462989814992,None,None,None,None,None,None,None
cf1,157.44,0.5580653076171875,0.444140869140625,0.013982918739318848,-0.01296924240887165,0.00030212402343783395,-0.0012893676757795912,0.0030081272125228333,None,None,None,None,None,None,None
cf2,157.44,0.5641616821289063,-0.5469329833984375,0.008755662918090821,0.04448162019252777,-0.003378295898435683,-0.0002807617187515439,0.02229371070860682,None,None,None,None,None,None,None
cf3,157.44,-0.4523013916015625,-0.5474671020507813,0.0010847747325897217,0.12742479145526886,-0.0017547607421860472,0.0030914306640578986,0.01800113320349726,None,None,None,None,None,None,None
cf1,157.45999999999998,0.5580236206054687,0.44411410522460937,0.01417753028869629,-0.01296924240887165,-0.002084350585942149,-0.0013381958007830889,0.009730577468880945,None,None,None,None,None,None,None
cf2,157.45999999999998,0.5639664916992188,-0.546974365234375,0.010373291969299316,0.04448162019252777,-0.009759521484384854,-0.0020690917968765265,0.0808814525604983,None,None,None,None,None,None,None
cf3,157.45999999999998,-0.45232171630859375,-0.5473457641601562,0.0020566720962524416,0.12742479145526886,-0.0010162353515622917,0.00606689453125916,0.04859486818318019,None,None,None,None,None,None,None
cf1,157.48,0.5578823242187501,0.44411788940429686,0.014618721961975098,0.06347022205591202,-0.007064819335929889,0.00018920898437459235,0.022059583663929124,None,None,None,None,None,None,None
cf2,157.48,0.5635256958007813,-0.5469859619140625,0.013438641548156738,0.4192931652069092,-0.02203979492186297,-0.0005798339843707066,0.1532674789427927,None,None,None,None,None,None,None
cf3,157.48,-0.45234390258789064,-0.5471268310546875,0.004289793014526367,0.4490176737308502,-0.0011093139648443594,0.01094665527343048,0.11165604591363916,None,None,None,None,None,None,None
cf1,157.5,0.55773388671875,0.44424838256835936,0.015593899726867677,0.06347022205591202,-0.007421874999998334,0.006524658203121418,0.048758888244604,None,None,None,None,None,None,None
cf2,157.5,0.5628389282226562,-0.5469031372070312,0.018636081695556642,0.4192931652069092,-0.034338378906233674,0.004141235351560292,0.25987200736986227,None,None,None,None,None,None,None
cf3,157.5,-0.45240316772460937,-0.5467902221679688,0.008418663024902344,0.4490176737308502,-0.002963256835934607,0.016830444335927112,0.20644350051869323,None,None,None,None,None,None,None
cf1,157.51999999999998,0.557528564453125,0.44442034912109374,0.017159513473510742,0.06347022205591202,-0.010266113281258048,0.008598327636726903,0.07828068733222447,None,None,None,None,None,None,None
cf2,157.51999999999998,0.561760498046875,-0.5467158813476563,0.026140174865722655,0.4192931652069092,-0.053921508789111144,0.009362792968756384,0.3752046585086419,None,None,None,None,None,None,None
cf3,157.51999999999998,-0.4526000671386719,-0.5462923583984375,0.014702967643737793,0.4490176737308502,-0.009844970703135687,0.024893188476588383,0.3142152309420582,None,None,None,None,None,None,None
cf1,157.54,0.5573081665039062,0.4446145629882813,0.01973293113708496,0.6436405181884766,-0.01101989746093426,0.009710693359372163,0.12867088317864506,None,None,None,None,None,None,None
cf2,157.54,0.560294189453125,-0.5464254760742188,0.03594855880737305,1.4617342948913574,-0.07331542968746076,0.014520263671866995,0.4904191970822688,None,None,None,None,None,None,None
cf3,157.54,-0.45286050415039064,-0.5456102905273438,0.02325071334838867,1.1835448741912842,-0.013021850585930306,0.034103393554667835,0.4273872852323253,None,None,None,None,None,None,None
cf1,157.56,0.5570278930664062,0.44479956054687503,0.02339844512939453,0.6436405181884766,-0.014013671874994518,0.009249877929682612,0.18327569961538473,None,None,None,None,None,None,None
cf2,157.56,0.5584418334960938,-0.5460184936523438,0.047997390747070316,1.4617342948913574,-0.09261779785151561,0.020349121093738567,0.6024415969845551,None,None,None,None,None,None,None
cf3,157.56,-0.45322183227539065,-0.5448828735351563,0.03386874389648437,1.1835448741912842,-0.01806640624999098,0.03637084960935537,0.5309015274045135,None,None,None,None,None,None,None
cf1,157.57999999999998,0.55668212890625,0.44494464111328125,0.028093692779541015,1.3973969221115112,-0.017288208007825337,0.007254028320317565,0.23476238250753775,None,None,None,None,None,None,None
cf2,157.57999999999998,0.5562116088867187,-0.5455045776367188,0.062197933197021486,2.8042871952056885,-0.11151123046885408,0.025695800781273592,0.7100271224982043,None,None,None,None,None,None,None
cf3,157.57999999999998,-0.45359689331054687,-0.5440009765625,0.046423313140869144,2.0900440216064453,-0.018753051757828113,0.044094848632854206,0.6277284622198095,None,None,None,None,None,None,None
cf1,157.6,0.5562771606445313,0.44507379150390625,0.03376048278808594,1.3973969221115112,-0.020248413085927806,0.006457519531246652,0.2833395004271012,None,None,None,None,None,None,None
cf2,157.6,0.5535867309570313,-0.54489990234375,0.07805693054199218,2.8042871952056885,-0.13124389648430604,0.030233764648425275,0.7929498672481292,None,None,None,None,None,None,None
cf3,157.6,-0.4541141357421875,-0.5429669799804687,0.060752826690673827,2.0900440216064453,-0.025862121582018817,0.051699829101538225,0.7164756774898676,None,None,None,None,None,None,None
cf1,157.62,0.5557946166992188,0.44517861938476566,0.040358673095703124,1.3973969221115112,-0.024127197265609725,0.005241394042968067,0.3299095153806905,None,None,None,None,None,None,None
cf2,157.62,0.5507730102539062,-0.5441439819335938,0.09555093383789062,2.8042871952056885,-0.14068603515617914,0.037796020507788276,0.8747001647944744,None,None,None,None,None,None,None
cf3,157.62,-0.4546764221191406,-0.5418192749023437,0.07643762969970704,2.0900440216064453,-0.028114318847640755,0.05738525390622091,0.7842401504512593,None,None,None,None,None,None,None
cf1,157.64,0.5551348266601562,0.44530523681640627,0.04789020156860352,2.2506067752838135,-0.032989501953159,0.006330871582036142,0.37657642364536226,None,None,None,None,None,None,None
cf2,157.64,0.5477445678710937,-0.5433922729492188,0.11435124969482423,3.536404609680176,-0.15142211914076392,0.03758544921878636,0.9400157928475352,None,None,None,None,None,None,None
cf3,157.64,-0.45529299926757816,-0.5405896606445313,0.09308750915527345,2.46571683883667,-0.030828857421905394,0.061480712890677316,0.8324939727790777,None,None,None,None,None,None,None
cf1,157.66,0.55442578125,0.44539666748046874,0.05623313522338867,2.2506067752838135,-0.03545227050779494,0.004571533203121418,0.41714668273904426,None,None,None,None,None,None,None
cf2,157.66,0.5445457763671875,-0.5425648803710937,0.13438052368164063,3.536404609680176,-0.1599395751952296,0.041369628906230346,1.001463699340308,None,None,None,None,None,None,None
cf3,157.66,-0.45593948364257814,-0.5393619384765626,0.11058206939697265,2.46571683883667,-0.03232421874998238,0.06138610839840543,0.8747280120845129,None,None,None,None,None,None,None
cf1,157.68,0.5536981201171876,0.44537890625,0.065078125,2.2506067752838135,-0.036383056640602304,-0.0008880615234375564,0.44224948883034015,None,None,None,None,None,None,None
cf2,157.68,0.5413275756835938,-0.5417848510742188,0.15544184875488282,3.8159360885620117,-0.16091003417960198,0.0390014648437265,1.0530662536615703,None,None,None,None,None,None,None
cf3,157.68,-0.4566571960449219,-0.5381195678710937,0.12866139221191406,2.6409380435943604,-0.035885620117169184,0.06211853027340994,0.9039661407466076,None,None,None,None,None,None,None
cf1,157.7,0.5528455810546875,0.4452937927246094,0.07432512664794921,3.02771258354187,-0.04262695312504108,-0.004255676269533366,0.46235008239788117,None,None,None,None,None,None,None
cf2,157.7,0.5381461791992188,-0.541119140625,0.17712860107421877,3.8159360885620117,-0.15906982421889404,0.033285522460971016,1.0843376159677838,None,None,None,None,None,None,None
cf3,157.7,-0.45737307739257815,-0.5369627685546875,0.14692927551269533,2.6409380435943604,-0.03579406738284588,0.05783996582036364,0.9133941650398945,None,None,None,None,None,None,None
cf1,157.72,0.551918212890625,0.44521514892578123,0.08396285247802734,3.02771258354187,-0.046368408203099766,-0.0039321899414059705,0.48188629150366,None,None,None,None,None,None,None
cf2,157.72,0.535109619140625,-0.5404692993164063,0.19936341857910156,3.8159360885620117,-0.15182800292961046,0.0324920654296679,1.111740875243571,None,None,None,None,None,None,None
cf3,157.72,-0.4580040283203125,-0.5358701171875,0.16521621704101563,2.6409380435943604,-0.0315475463867015,0.05463256835934718,0.9143470764155475,None,None,None,None,None,None,None
cf1,157.73999999999998,0.5509972534179688,0.4450221862792969,0.0937686767578125,3.7026166915893555,-0.046047973632854206,-0.009648132324225237,0.4902912139897038,None,None,None,None,None,None,None
cf2,157.73999999999998,0.5321806640625,-0.5399769287109375,0.22190805053710938,3.7827398777008057,-0.14644775390638684,0.02461853027346269,1.1272315979014162,None,None,None,None,None,None,None
cf3,157.73999999999998,-0.4586636962890625,-0.5349133911132813,0.18328323364257812,2.790107250213623,-0.032983398437529975,0.047836303710978786,0.9033508300789459,None,None,None,None,None,None,None
cf1,157.76,0.5502452392578125,0.44479055786132815,0.10350623321533203,3.7026166915893555,-0.037600708007793,-0.011581420898431798,0.48687782287572745,None,None,None,None,None,None,None
cf2,157.76,0.5294515991210937,-0.5395333251953125,0.24455508422851563,3.7827398777008057,-0.1364532470702419,0.02218017578123874,1.1323516845697332,None,None,None,None,None,None,None
cf3,157.76,-0.45929684448242186,-0.5339713134765625,0.20103984069824218,2.790107250213623,-0.03165740966795162,0.0471038818359174,0.887830352782749,None,None,None,None,None,None,None
cf1,157.78,0.5494236450195312,0.44451199340820313,0.11340316009521485,4.211078643798828,-0.04107971191404499,-0.013928222656243806,0.4948463439938878,None,None,None,None,None,None,None
cf2,157.78,0.5269598388671876,-0.5392137451171876,0.26707794189453127,3.687222719192505,-0.12458801269524543,0.015979003906238673,1.1261428833002058,None,None,None,None,None,None,None
cf3,157.78,-0.45988021850585936,-0.5330697021484375,0.21832777404785156,2.8766963481903076,-0.029168701171860056,0.04508056640622396,0.8643966674800265,None,None,None,None,None,None,None
cf1,157.79999999999998,0.54863916015625,0.44422250366210936,0.12319786834716798,4.211078643798828,-0.0392242431640956,-0.014474487304701864,0.4897354125981016,None,None,None,None,None,None,None
cf2,157.79999999999998,0.5247694702148438,-0.5391040649414063,0.2893040466308594,3.687222719192505,-0.10951843261728901,0.005484008789068953,1.1113052368174174,None,None,None,None,None,None,None
cf3,157.79999999999998,-0.4604251098632813,-0.5323367309570313,0.23488681030273437,2.8766963481903076,-0.027244567871120638,0.03664855957034588,0.8279518127448935,None,None,None,None,None,None,None
cf1,157.82,0.5478631591796875,0.4439214172363281,0.13275811767578125,4.211078643798828,-0.03880004882810497,-0.015054321289054776,0.4780124664304189,None,None,None,None,None,None,None
cf2,157.82,0.5226712036132812,-0.538952880859375,0.31113864135742186,3.687222719192505,-0.10491333007807319,0.007559204101560986,1.0917297363275646,None,None,None,None,None,None,None
cf3,157.82,-0.4609345703125,-0.5316685791015625,0.2508373718261719,2.8766963481903076,-0.025473022460923714,0.033407592773420765,0.7975280761714678,None,None,None,None,None,None,None
cf1,157.84,0.5471773681640625,0.44356838989257813,0.14214230346679688,4.523613929748535,-0.03428955078123486,-0.017651367187489903,0.46920928955054153,None,None,None,None,None,None,None
cf2,157.84,0.5209446411132813,-0.5390240478515625,0.33248104858398436,3.572053909301758,-0.08632812499995171,-0.0035583496093764657,1.067120361327579,None,None,None,None,None,None,None
cf3,157.84,-0.46138238525390624,-0.5311460571289063,0.2659541320800781,2.8204710483551025,-0.022390747070299623,0.026126098632798203,0.7558380126949251,None,None,None,None,None,None,None
cf1,157.85999999999999,0.546643310546875,0.44317944335937504,0.15114085388183593,4.523613929748535,-0.026702880859399286,-0.019447326660172383,0.44992752075236186,None,None,None,None,None,None,None
cf2,157.85999999999999,0.51936767578125,-0.5391794433593751,0.35310906982421875,3.572053909301758,-0.07884826660163834,-0.00776977539063291,1.0314010620126572,None,None,None,None,None,None,None
cf3,157.85999999999999,-0.4618161010742188,-0.530724853515625,0.280181640625,2.8204710483551025,-0.02168579101564679,0.021060180664081166,0.7113754272467413,None,None,None,None,None,None,None
cf1,157.88,0.546148193359375,0.4426871643066406,0.15984498596191407,4.657599449157715,-0.024755859374984805,-0.024613952636708025,0.43520660400368444,None,None,None,None,None,None,None
cf2,157.88,0.5181199951171875,-0.5394028930664062,0.3730213623046875,3.40201473236084,-0.062384033203090335,-0.01117248535155141,0.9956146240229293,None,None,None,None,None,None,None
cf3,157.88,-0.46211828613281253,-0.53049072265625,0.29355923461914063,2.6562845706939697,-0.015109252929679837,0.01170654296874752,0.668879699706689,None,None,None,None,None,None,None
cf1,157.9,0.5457471313476563,0.44216662597656253,0.16820166015625002,4.657599449157715,-0.020053100585926974,-0.026026916503891225,0.41783370971658346,None,None,None,None,None,None,None
cf2,157.9,0.5171665649414062,-0.5397928466796875,0.392027099609375,3.40201473236084,-0.047671508789041174,-0.01949768066405568,0.9502868652338871,None,None,None,None,None,None,None
cf3,157.9,-0.46245675659179686,-0.5303231201171875,0.3059654541015625,2.6562845706939697,-0.01692352294920785,0.008380126953118227,0.6203109741207765,None,None,None,None,None,None,None
cf1,157.92,0.5454593505859375,0.4415849914550781,0.1760980224609375,4.657599449157715,-0.01438903808595103,-0.02908172607424689,0.3948181152347335,None,None,None,None,None,None,None
cf2,157.92,0.5164329223632813,-0.540270751953125,0.41011944580078125,3.40201473236084,-0.03668212890627914,-0.02389526367189651,0.9046173095711358,None,None,None,None,None,None,None
cf3,157.92,-0.4626812438964844,-0.53026025390625,0.31755532836914063,2.6562845706939697,-0.01122436523438763,0.0031433105468798572,0.5794937133794333,None,None,None,None,None,None,None
cf1,157.94,0.5453248291015625,0.44099420166015624,0.18368748474121094,4.699858665466309,-0.006726074218745715,-0.029539489746079214,0.3794731140134776,None,None,None,None,None,None,None
cf2,157.94,0.5159862670898437,-0.540809326171875,0.42728836059570313,3.2082085609436035,-0.022332763671866995,-0.02692871093748782,0.8584457397456551,None,None,None,None,None,None,None
cf3,157.94,-0.4628607177734375,-0.5303587646484376,0.3282100830078125,2.504981517791748,-0.00897369384765075,-0.004925537109376744,0.5327377319333215,None,None,None,None,None,None,None
cf1,157.95999999999998,0.5452407836914063,0.44039956665039065,0.19077529907226562,4.699858665466309,-0.004202270507817565,-0.029731750488306403,0.3543907165530564,None,None,None,None,None,None,None
cf2,157.95999999999998,0.5157100830078125,-0.5415175170898437,0.4434894714355469,3.2082085609436035,-0.01380920410157395,-0.03540954589846713,0.8100555419929252,None,None,None,None,None,None,None
cf3,157.95999999999998,-0.46292117309570313,-0.530546630859375,0.33789675903320315,2.504981517791748,-0.003022766113283644,-0.009393310546882078,0.48433380126997244,None,None,None,None,None,None,None
cf1,157.98,0.5451780395507813,0.4397957458496094,0.19747758483886718,4.643361568450928,-0.00313720703124915,-0.030191040039047143,0.3351142883299067,None,None,None,None,None,None,None
cf2,157.98,0.5155634155273437,-0.5420999145507812,0.4584672546386719,2.9621593952178955,-0.007333374023434504,-0.02911987304685846,0.748889160155866,None,None,None,None,None,None,None
cf3,157.98,-0.4629886474609375,-0.5308786621093751,0.34681097412109374,2.368692398071289,-0.0033737182617160025,-0.01660156249999306,0.4457107543943013,None,None,None,None,None,None,None
cf1,158.0,0.545204345703125,0.4392057800292969,0.2037672576904297,4.643361568450928,0.001315307617188337,-0.02949829101561042,0.3144836425779647,None,None,None,None,None,None,None
cf2,158.0,0.515876220703125,-0.5428224487304688,0.47258905029296877,2.9621593952178955,0.0156402587890545,-0.03612670898436127,0.7060897827144831,None,None,None,None,None,None,None
cf3,158.0,-0.46291403198242187,-0.5312756958007813,0.35484951782226565,2.368692398071289,0.0037307739257788973,-0.019851684570299902,0.40192718505838976,None,None,None,None,None,None,None
cf1,158.01999999999998,0.5452902221679687,0.4386064453125,0.2095122528076172,4.643361568450928,0.004293823242189096,-0.029966735839872582,0.28724975585963686,None,None,None,None,None,None,None
cf2,158.01999999999998,0.5163551025390625,-0.5435762939453125,0.48577117919921875,2.9621593952178955,0.0239440917968954,-0.03769226074221796,0.6591064453130984,None,None,None,None,None,None,None
cf3,158.01999999999998,-0.46285659790039063,-0.5318129272460937,0.3621388854980469,2.368692398071289,0.002871704101564512,-0.026861572265648455,0.3644683837893942,None,None,None,None,None,None,None
cf1,158.04,0.54554443359375,0.4379815368652344,0.2149232177734375,4.513274192810059,0.012710571289058663,-0.031245422363263668,0.27054824829087676,None,None,None,None,None,None,None
cf2,158.04,0.51708642578125,-0.5444839477539063,0.49791424560546876,2.6702756881713867,0.036566162109356204,-0.04538269042966735,0.60715332031219,None,None,None,None,None,None,None
cf3,158.04,-0.4627161254882813,-0.5324563598632812,0.36870458984375,2.22926664352417,0.007023620605463869,-0.0321716308593569,0.3282852172849862,None,None,None,None,None,None,None
cf1,158.06,0.5458756103515625,0.437318115234375,0.21991319274902343,4.513274192810059,0.01655883789061493,-0.033171081542951134,0.24949874877916864,None,None,None,None,None,None,None
cf2,158.06,0.5180769653320313,-0.5453519897460938,0.5091003723144532,2.6702756881713867,0.049526977539040756,-0.04340209960935204,0.5593063354489334,None,None,None,None,None,None,None
cf3,158.06,-0.4624541015625,-0.53313671875,0.374598876953125,2.22926664352417,0.013101196289057551,-0.03401794433592267,0.2947143554685996,None,None,None,None,None,None,None
cf1,158.07999999999998,0.5462630004882812,0.4367881469726563,0.2245563507080078,4.340431213378906,0.019369506835954363,-0.026498413085961577,0.2321578979494298,None,None,None,None,None,None,None
cf2,158.07999999999998,0.5191851806640625,-0.5463248291015625,0.5194403076171875,2.6702756881713867,0.05541076660161059,-0.048641967773482675,0.5169967651371882,None,None,None,None,None,None,None
cf3,158.07999999999998,-0.46216400146484377,-0.5339505615234376,0.37997787475585937,2.1409859657287598,0.014505004882824782,-0.04069213867191428,0.26894989013696335,None,None,None,None,None,None,None
cf1,158.1,0.5466905517578126,0.4362159423828125,0.22869137573242188,4.340431213378906,0.021377563476554673,-0.028610229492172862,0.20675125122059765,None,None,None,None,None,None,None
cf2,158.1,0.52070654296875,-0.5471729736328125,0.5287424926757812,2.3908631801605225,0.07606811523433449,-0.042407226562474705,0.46510925292944727,None,None,None,None,None,None,None
cf3,158.1,-0.46173513793945314,-0.5347825317382813,0.38475430297851565,2.1409859657287598,0.021443176269520102,-0.0415985107421644,0.2388214111326919,None,None,None,None,None,None,None
cf1,158.12,0.5473265380859376,0.43562222290039065,0.23258039855957033,4.340431213378906,0.03179931640623396,-0.029685974121078453,0.19445114135732317,None,None,None,None,None,None,None
cf2,158.12,0.5222918090820312,-0.548126953125,0.5373490600585937,2.0886669158935547,0.07926330566402182,-0.047698974609353705,0.4303283691404055,None,None,None,None,None,None,None
cf3,158.12,-0.46131057739257814,-0.5356854858398438,0.3891534118652344,2.0835776329040527,0.02122802734373954,-0.0451477050781015,0.21995544433582442,None,None,None,None,None,None,None
cf1,158.14,0.5478577270507813,0.43509085083007815,0.23607754516601562,4.340431213378906,0.02655944824221019,-0.026568603515649564,0.1748573303224235,None,None,None,None,None,None,None
cf2,158.14,0.5239259033203125,-0.5491290893554688,0.5452058715820313,2.0886669158935547,0.08170471191414001,-0.050106811523482675,0.392840576172234,None,None,None,None,None,None,None
cf3,158.14,-0.46083535766601563,-0.5367031250000001,0.3931655578613281,2.0835776329040527,0.02376098632814679,-0.05088195800786086,0.20060729980486897,None,None,None,None,None,None,None
cf1,158.16,0.5485276489257812,0.43464639282226564,0.2393748321533203,4.16819953918457,0.03349609374997904,-0.022222900390614097,0.1648643493651503,None,None,None,None,None,None,None
cf2,158.16,0.5257219848632813,-0.5501572265625,0.552455078125,2.0886669158935547,0.08980407714839057,-0.0514068603515342,0.36246032714825405,None,None,None,None,None,None,None
cf3,158.16,-0.46025076293945316,-0.5377324829101563,0.3968809509277344,2.0835776329040527,0.02922973632810858,-0.0514678955077855,0.185769653320219,None,None,None,None,None,None,None
cf1,158.18,0.5492736816406251,0.43410821533203126,0.24235281372070314,4.029836654663086,0.037301635742173836,-0.026908874511705316,0.1488990783690651,None,None,None,None,None,None,None
cf2,158.18,0.5276752319335938,-0.5512198486328125,0.5589889526367188,2.0886669158935547,0.09766235351557628,-0.053131103515597376,0.32669372558576876,None,None,None,None,None,None,None
cf3,158.18,-0.4596330871582031,-0.5387581176757813,0.40032388305664063,2.0462262630462646,0.030883789062486643,-0.05128173828122403,0.17214660644522337,None,None,None,None,None,None,None
cf1,158.2,0.5500154418945312,0.4336976928710938,0.24509162902832032,4.029836654663086,0.037088012695341434,-0.020526123046892625,0.1369407653809839,None,None,None,None,None,None,None
cf2,158.2,0.52973779296875,-0.5521768188476562,0.5649057006835938,1.8169729709625244,0.10312805175790528,-0.04784851074223129,0.2958374023440206,None,None,None,None,None,None,None
cf3,158.2,-0.4589599609375,-0.53987890625,0.403619140625,2.0462262630462646,0.03365631103518515,-0.05603942871098656,0.16476287841811763,None,None,None,None,None,None,None
cf1,158.22,0.5507386474609375,0.43329055786132814,0.24759738159179687,4.029836654663086,0.03616027832029449,-0.020356750488271368,0.12528762817376307,None,None,None,None,None,None,None
cf2,158.22,0.5318872680664063,-0.5532159423828125,0.5702821044921875,1.8169729709625244,0.1074737548827592,-0.05195617675778481,0.2688201904295486,-0.010468772157733739,0.005060932106238757,0.029717895507812453,None,None,None,None
cf3,158.22,-0.45818051147460936,-0.5409618530273438,0.40672076416015623,2.0462262630462646,0.03897247314451296,-0.054147338867161,0.1550811767577332,-0.004573116149500033,0.006353768438242627,0.04327923583984378,None,None,None,None
cf1,158.23999999999998,0.5516428833007813,0.43285791015625,0.24981350708007813,3.9085495471954346,0.045211791992230174,-0.021632385253925437,0.11080627441416388,None,None,None,None,None,None,None
cf2,158.23999999999998,0.5341045532226563,-0.5541972045898438,0.5753347778320312,1.8169729709625244,0.11086425781259937,-0.04906311035161059,0.2526336669924156,-0.016237393273244916,0.007512617123921521,0.024665222167968737,None,None,None,None
cf3,158.23999999999998,-0.45738720703125,-0.5421069946289062,0.4097257385253906,2.007272958755493,0.03966522216800327,-0.057257080078173435,0.15024871826185623,-0.00730242739049213,0.010345199933635092,0.040274261474609385,None,None,None,None
cf1,158.26,0.5524532470703125,0.4326037902832031,0.2519892883300781,3.9085495471954346,0.04051818847654191,-0.012705993652338982,0.10878906249994338,None,None,None,None,None,None,None
cf2,158.26,0.536379638671875,-0.55509912109375,0.579865478515625,1.6698344945907593,0.1137542724608782,-0.04509582519528956,0.2265350341795709,-0.02072034960129465,0.009116611087671438,0.020134521484375,None,None,None,None
cf3,158.26,-0.4566117858886719,-0.543198974609375,0.4127133178710938,1.9704582691192627,0.03877105712888588,-0.05459899902341397,0.14937896728508113,-0.009351380435283357,0.013221851716360554,0.037286682128906234,None,None,None,None
cf1,158.28,0.5533386840820312,0.4323746643066406,0.2540096130371094,3.9085495471954346,0.04427185058591365,-0.01145629882811885,0.10101623535151255,-0.005736137400585833,0.0014843496106568732,0.045990386962890595,None,None,None,None
cf2,158.28,0.538636474609375,-0.5560086059570313,0.58396240234375,1.6698344945907593,0.112841796874944,-0.045474243164038745,0.20484619140614457,-0.02439867585467604,0.010506110388190175,0.016037597656250013,None,None,None,None
cf3,158.28,-0.4557723693847656,-0.5442831420898437,0.41546401977539066,1.9704582691192627,0.041970825195292896,-0.054208374023406745,0.13753509521477372,-0.011262406167202761,0.015561056698723283,0.03453598022460935,None,None,None,None
cf1,158.29999999999998,0.5542538452148438,0.43208966064453125,0.25578787231445316,3.804678440093994,0.04575805664066844,-0.014250183105481621,0.08891296386726903,-0.009523210156641121,0.002719187849715764,0.04421212768554683,None,None,None,None
cf2,158.29999999999998,0.5409152221679687,-0.5568408813476563,0.587648193359375,1.5807321071624756,0.11393737792978846,-0.04161376953128913,0.18428955078142015,-0.02767049467936944,0.011546207476717387,0.012351806640624963,None,None,None,None
cf3,158.29999999999998,-0.45495489501953124,-0.5453696899414062,0.418054443359375,1.9704582691192627,0.04087371826175632,-0.054327392578173435,0.12952117919933626,-0.012857823321859144,0.01762755671158889,0.031945556640624984,None,None,None,None
